	SRR28790276	SRR28790278	SRR28790280	SRR28790270	SRR28790272	SRR28790274
B9J08_05340	520.215576851595	475.718095058905	299.482781922442	552.436574059421	406.084435524693	199.731639189361
B9J08_05339	6963.32612450912	6301.48209000939	6324.87916389288	7365.82098745895	6558.7548648958	7326.99750078865
B9J08_05338	8923.87425665247	6480.76771041703	5237.86758506328	6474.1689731876	6639.80800827673	5100.32420264889
B9J08_05337	11448.1802385997	9645.77011159052	15258.8326048632	9919.18811923599	9341.57945430796	17476.9962559571
B9J08_05336	2869.20661770131	3004.05281012572	2878.97851263713	1750.70410311973	1871.59076534163	4165.69480969581
B9J08_05335	7646.25230028787	8497.73094000297	8000.99679111313	9253.09234572894	8952.68810980346	7214.23035521763
B9J08_05334	3193.48196626739	4217.28675277059	3289.38084341974	3081.13349200287	3532.77084534083	2146.39838095361
B9J08_05333	14593.5365347619	11602.631911608	10273.6151033147	12022.3238485499	14002.5445580218	12076.5967676361
B9J08_05332	90296.3614595512	73419.4988935236	74574.9100169833	72925.1520921056	74069.473552256	82826.512768143
B9J08_05331	9580.44589880217	8517.08563766061	24362.862687419	9254.85450385991	4830.43985805582	24788.7032963293
B9J08_05330	0	0	0	0	0.818718620009462	0
B9J08_05329	14.8960407468518	9.16801467993607	22.1839097720327	17.6215813097104	5.73103034006623	22.9356906246156
B9J08_05328	3985.26382442698	4726.62090165593	7390.93927238223	4293.49828611094	3333.00350205852	7265.83565912301
B9J08_05327	8463.24284278828	7084.83801099504	9018.99176176307	7794.9064923504	7201.44898160322	9517.35595543944
B9J08_05326	6362.90109748217	5376.53127563362	14597.0126299975	6987.83806836566	3296.16116415809	15388.892755341
B9J08_05325	18459.6320332141	18031.4475388387	15287.1787117941	25796.2328792851	21259.6664057857	20507.3743797344
B9J08_05324	3993.28476944451	2785.03912610502	2352.72687526725	2826.50164207755	2879.43338657328	2355.68655790323
B9J08_05323	2557.53561130564	5881.79075132788	3295.54304057864	4534.03287098849	5952.08436746879	3284.58202820016
B9J08_05322	5972.16649019937	6477.71170552372	16032.8045680207	6249.4938114888	3952.77349740568	15618.2496615872
B9J08_05321	5951.54120301142	3393.18409987412	3257.33741819347	3514.62439222174	3185.63415045681	3109.69738718746
B9J08_05320	1167.62042469554	1239.71931838691	1694.60421869694	1252.01335205492	892.403295810313	1694.37414489348
B9J08_05319	104.272285227963	51.9520831863044	114.616867155502	97.7997762688928	91.6964854410597	174.884641012694
B9J08_05318	6718.11437683018	9654.93812627046	8590.10283950378	12044.3508251871	9786.14366497309	7942.43853254917
B9J08_05317	9441.79813492763	6339.17281702691	6863.45519558056	9056.61171412567	8143.79411323411	8756.65554972303
B9J08_05316	1635.12693428904	1580.97319814009	3227.75887183076	2052.91422258126	1089.71448323259	4039.54851126042
B9J08_05315	18820.5745590032	22267.0703209692	14749.8351195382	26842.9548090819	19576.3809230462	9378.78615791572
B9J08_05314	5618.09906013958	7493.32399840108	14369.0113351183	12305.1502285708	7162.15048784277	9228.7485150797
B9J08_05313	10215.2464044757	11910.2697375347	14254.3944679628	9271.59500610413	8598.18294733937	13587.4853875327
B9J08_05312	2378.78312234342	1734.79211110346	1221.34747689358	1390.34276533615	1528.54766355766	1969.60243238886
B9J08_05311	7905.21423942545	7597.22816477369	24038.731116861	6583.42277730781	4358.03921431036	26362.6650654436
B9J08_05310	2786.70546894951	3572.46972028176	2625.09598969054	3626.5214335384	3185.63415045681	2895.63094135772
B9J08_05309	5597.47377295163	5328.6538656384	6130.1537336717	5302.33381609186	4538.97602933246	7034.56744532481
B9J08_05308	134321.036962228	111468.797151854	74641.4617462994	322935.742318949	133365.988325061	64584.9934913654
B9J08_05307	444.589523829116	389.131289748398	264.974477832613	1544.53160179612	566.553285046547	239.869097782438
B9J08_05306	11817.1437094064	9086.52121611442	5948.9851372001	16061.1902847356	8490.93080811813	6216.52781304685
B9J08_05305	425.110085929387	310.693830820056	842.988571337243	9.69186972034073	34.3861820403974	588.6827260318
B9J08_05304	969.388497833589	1022.74297096176	2491.99253105834	955.089706986304	806.43784070932	3452.77709278067
B9J08_05303	2120.96703249406	2572.13745187095	2114.86606493378	2400.05937438256	2454.51842278837	2167.42276402617
B9J08_05302	1436.89500742709	1402.70624603022	1257.08822041519	1496.9533322599	978.368750911307	769.301289700648
B9J08_05301	22908.9648193699	15922.8041624534	21263.2775164933	16929.0531642388	16556.1279338313	27353.6780311822
B9J08_05300	9018.97974757468	7409.79319798389	15775.2247267788	5589.56559144014	4189.38317858841	14416.9928651229
B9J08_05299	10575.0430809766	11943.8857913612	14914.9820033967	10086.5931416782	9965.44304275517	12748.4213721822
B9J08_05298	602.71672560339	935.137497353479	1649.0039597211	1002.66797652252	570.646878146595	1532.86865674514
B9J08_05297	4916.83929574933	5726.95317006673	10618.698144213	5944.64045483081	4535.70115485242	12369.0268231
B9J08_05296	7001.13915102036	3609.1417790015	4616.71811144636	3918.15860421411	3269.96216831779	4595.73900890735
B9J08_05295	4311.8308715695	2906.26065353973	2016.27091039142	2966.59321348975	3365.7522468589	2068.03477131951
B9J08_05294	3380.25540024715	2997.9408003391	3965.99009146674	3770.13732121254	2566.68287372966	4564.2024342985
B9J08_05293	1693.56524798823	1926.30175108435	1456.74340836348	1984.19005547339	2202.35308782545	1402.89974320565
B9J08_05292	313.962704972108	912.726794802525	619.917034185136	873.149353896151	1163.39915903344	587.727072255774
B9J08_05291	10469.6249464604	11846.0936347752	7797.6442848695	11017.0126348309	11700.3077985552	7109.10843985481
B9J08_05290	13975.9237684117	13886.4862352098	19532.9325542748	5566.65753573752	7398.7601690255	17326.9586131211
B9J08_05289	684.072025066965	1271.2980356178	1398.81875506984	1313.68888663891	1205.15380865393	755.922136836289
B9J08_05288	9109.50184134401	11660.6960045809	9435.55628970458	11444.3359815914	11541.4763862734	9296.59993317752
B9J08_05287	72927.5779487219	39628.2341198748	56479.0018401635	47501.6156575209	40416.0446767671	64397.6853512644
B9J08_05286	54650.1359523347	55029.4801138696	48384.3396522351	54044.5087978163	58177.3264192523	56000.355621327
B9J08_05285	4367.97748669225	3239.36518691075	2749.57237230028	2637.06964299816	3310.07938069825	2415.89274579284
B9J08_05284	1281.05950422926	1793.87487237416	1932.4650290304	2541.91310392573	1671.00470343931	1745.97944879886
B9J08_05283	23786.6853741459	15758.7985665123	12185.1286620049	17337.8738506241	19151.4659592613	11172.5482955159
B9J08_05282	2575.86919991715	2350.06776295695	2310.82393458674	2587.72921533097	2247.38261192597	1912.26320582732
B9J08_05281	999.180579327292	1369.09019220379	1865.91329971431	1521.62354609349	1150.29966111329	1511.84427367258
B9J08_05280	1486.16652682053	1944.63778044422	1440.72169575035	2844.12322338726	2062.35220380383	1120.98187927809
B9J08_05279	1231.78798483583	1003.38827330411	734.533901340639	1162.1432873754	1066.79036187233	667.046335665903
B9J08_05278	13365.1860977908	9007.06508888831	7358.89584715596	10229.3279502869	10441.1185609807	8533.98821990905
B9J08_05277	9512.84079079723	6901.47771739632	6529.46410956829	9376.44341489691	7312.79471392451	6061.71190133069
B9J08_05276	3369.94275665317	2926.63401949515	4139.76405134766	12035.5400345322	3675.22788522247	3591.34689030439
B9J08_05275	939.596416339885	1460.77033900315	1364.31045098001	1315.45104476988	1657.08648689915	1836.7665575213
B9J08_05274	4859.54683133836	4035.96379576741	4036.23913907817	5173.69627253098	4743.65568433482	4732.39749887902
B9J08_05273	30981.4730548754	25494.2114883067	30937.9270559632	17692.0676349492	19771.2359546085	27945.227718542
B9J08_05272	104.272285227963	168.080269132161	383.288663283454	87.2268274830665	214.504278442479	732.030792435648
B9J08_05271	82101.2473502062	65632.7984253646	29502.1351179399	46750.0552146617	60264.2401816564	24711.2953404712
B9J08_05270	10596.8142174528	8187.03710918291	3562.98239727481	4555.17876856014	6647.99519447683	1629.38968812373
B9J08_05269	2070.54966381241	2489.62531975153	1895.49184607702	2718.12891702283	2285.04366844641	2123.46269032899
B9J08_05268	18786.1990803566	16842.6616353403	11398.8323045295	27969.8549338378	23694.5355816938	14150.3654616118
B9J08_05267	1025.53511295634	1175.54321562736	1485.08951529441	2689.05330786181	1818.37405504101	2140.66445829745
B9J08_05266	360.942525789102	539.894197818458	284.693508741086	2240.58406352968	2870.42748175317	1484.13031416783
B9J08_05265	199.377776150171	180.304288705409	93.6653968152492	714.555122108757	793.338342789168	353.59189712949
B9J08_05264	4294.64313224621	3036.65019565438	2723.6911442329	4171.02829600845	2569.13902958969	2421.626668449
B9J08_05263	5795.70569981358	4185.7080355397	4221.10505384511	3947.23421337513	4549.61937139258	3945.89444120991
B9J08_05262	2831.39359119007	4185.7080355397	3047.82271479094	4133.14189619258	4089.49950694726	3006.48677937669
B9J08_05261	17905.0409777159	13108.223655713	5218.1485541548	78886.5330491806	45622.2763814072	8364.83750155251
B9J08_05260	29920.4166139842	22646.0149277399	22028.6224036285	32455.4284562246	62296.2997965199	33007.3257701499
B9J08_05259	5613.5156629867	5080.09880098235	1743.90179596813	4419.49259247537	3268.32473107777	758.789098164366
B9J08_05258	1959.40228285513	2065.85930787893	1364.31045098001	1299.59162159114	2063.17092242384	815.172670949879
B9J08_05257	6.87509572931623	23.4293708487255	16.0217126131347	32.5999254229643	40.9359310004731	1.9113075520513
B9J08_05256	1724.50317877015	1937.50710235982	2047.08189618591	1555.98562964743	1291.93798237493	2213.2941452754
B9J08_05255	6781.13608768224	4657.35145740753	4338.18679986417	4581.61114052471	5162.83961777966	3866.57517779978
B9J08_05254	4263.70520146428	2702.5269939856	3514.9172594354	221.150845436866	726.203415948392	328.744898952823
B9J08_05253	34721.5251316234	28294.5306388783	30421.5349340475	27810.379622985	37373.6862848119	41760.1587047688
B9J08_05252	169.585694656467	172.154942323244	219.374218856768	185.907682817445	159.650130901845	212.155138277694
B9J08_05251	4817.15040767424	6347.32216340907	6651.47561331447	3502.28928530494	2617.44342817025	4354.91425734888
B9J08_05250	273.85797988443	355.515235921965	188.563233062278	1819.4282702276	597.664592606907	423.354622779363
B9J08_05249	272.712130596211	326.992523584387	320.434252262695	1196.50537092934	590.296125026822	265.671749735131
B9J08_05248	854.803569011651	1515.77842708276	972.3947116741	1644.09353619598	1473.69351601703	577.214880719492
B9J08_05247	22.9169857643874	10.1866829777067	18.4865914766939	7.04863252388416	9.82462344011354	1.9113075520513
B9J08_05246	0	0	0	0	0	7.6452302082052
B9J08_05245	450.318770270213	518.502163565273	580.478972368189	529.528518356798	465.032176165374	363.148434889747
B9J08_05244	2950.56191716488	3016.27682969897	7289.8792389763	5720.84637219748	2279.31263810634	12992.1130850687
B9J08_05243	371.255169383077	378.944606770691	317.969373399135	218.507608240409	123.626511621429	83.1418785142315
B9J08_05242	710.426558696011	1301.85808455092	672.911929751659	2080.22767361131	1830.65483434116	954.698122249624
B9J08_05241	81.3552994635754	32.5973855286616	30.8109857944899	27.3134510300511	28.6551517003312	11.4678453123078
B9J08_05240	9868.05407014523	5906.23879047437	3118.07176240237	497.809671999319	867.02301859002	862.955359751161
B9J08_05239	10413.4783313377	6163.96186981035	8325.12836167116	1839.69308873377	10541.8209512418	11402.8608555381
B9J08_05238	66.4592587167236	74.3627857372593	104.757351701266	69.6052461733561	78.5969875209083	65.9401105457698
B9J08_05237	53.8549165463105	25.4667074442669	28.3461069309307	30.8377672919932	27.8364330803217	26.7583057287182
B9J08_05236	1276.47610707638	1509.66641729614	1025.38960724062	1666.12051283312	1909.25182186206	701.449871602827
B9J08_05235	22.9169857643874	32.5973855286616	18.4865914766939	22.026976637138	42.573368240492	2.86696132807695
B9J08_05234	2101.48759459433	1528.00244665601	1400.05119450162	2044.98451099189	1193.69174797379	1005.34777237898
B9J08_05233	18.33358861151	9.16801467993607	62.8544110207593	18.5026603751959	18.8305282602176	27.7139595047438
B9J08_05232	24000.959191043	17988.6634703323	20484.3757956086	19723.8359599589	5827.63913722735	16875.8900308369
B9J08_05231	57.2924644109686	43.802736804139	99.8275939741472	101.324092530835	39.2984937604542	29.6252670567951
B9J08_05230	5087.57083969401	5963.28421514953	4351.74363361375	5046.82088710106	5862.02531926774	4342.49075826055
B9J08_05229	6.87509572931623	0	20.9514703402531	12.3351069167973	11.4620606801325	9.55653776025649
B9J08_05228	132.918517433447	119.184190839169	126.941261473298	401.772053861397	242.340711522801	66.8957643217955
B9J08_05227	834.178281823703	943.286843735645	691.398521228353	1087.25156680913	894.859451670342	457.758158716286
B9J08_05226	2685.87073158621	4136.81195724671	4016.5201081697	4222.13088180661	4286.81069436954	3851.28471738337
B9J08_05225	120329.071303781	64764.893035664	114187.978233243	50248.8201837047	38679.542483727	77081.1222666768
B9J08_05224	12634.1342519068	8751.37934614787	20973.6542500251	2359.52973737022	2467.61792070852	6420.08206734031
B9J08_05223	35761.9562853266	21047.7243685377	46544.3075805882	10399.3762099256	5603.31023534475	16235.6020008998
B9J08_05222	10895.880881678	9454.26047160963	20595.2953444688	4765.75666521118	4073.12513454707	11839.5946311818
B9J08_05221	5974.45818877581	4243.77212851263	2217.15853777149	4918.18334354017	5956.17796056883	1585.42961442655
B9J08_05220	2258.46894708038	2903.20464864642	1295.29384280035	6099.71037035626	2683.75963639102	966.165967561932
B9J08_05219	8242.09393016194	6271.94070937404	2161.69876334141	42484.7514586463	5230.79326324045	3232.97672429477
B9J08_05218	12415.2770378569	8972.4303667641	8072.47827815635	11318.341675227	9802.51803737328	8819.72869894072
B9J08_05217	1825.33791613346	2580.28679825312	2700.27479502909	2648.52367084947	2325.97959944688	3384.92567468285
B9J08_05216	1565.23012770766	1616.62658856206	1535.61953199738	1749.82302405424	1540.82844285781	1670.48280049284
B9J08_05215	26337.3458897223	17650.4655954725	12260.3074673434	18151.1098280672	21716.511395751	10873.4286636198
B9J08_05214	5134.55066051101	4328.3215972276	3893.27616499174	4302.3090767658	4180.37727376831	2563.06342730079
B9J08_05213	17993.2713729088	11102.4657774026	11937.4083362172	13102.5267828352	12295.5162353021	16439.1562551932
B9J08_05212	1049.59794800894	1521.89043686939	1316.24531314061	2688.17222879632	2214.63386712559	1695.3297986695
B9J08_05211	2517.43088621796	2952.10072693942	5591.57770198402	1951.59013005043	1824.92380400109	3708.89230475555
B9J08_05210	5396.95014751324	4970.08262482312	5579.25330766623	5168.40979813806	4928.68609245696	5225.51484730825
B9J08_05209	2010.965500825	2583.34280314643	2968.94659115704	2426.49174634712	2795.92408733231	3315.16294903298
B9J08_05208	17804.2062403526	12539.806745557	7795.17940600594	15513.1591060036	15965.8318088045	6603.56759233724
B9J08_05207	1884.92207912087	1594.21588601111	1556.57100233763	1755.99057751264	2290.77469878647	1551.02607848963
B9J08_05206	10308.0601968215	16356.7568573037	10337.7019537672	9889.23143100948	5484.59603544338	2493.30070165092
B9J08_05205	51.5632179698717	28.5227123375789	14.7892731813551	785.041447347599	4954.06636967725	4387.40648573376
B9J08_05204	309.37930781923	149.744239772289	112.151988291943	245.82105927046	262.808677023037	150.037642836027
B9J08_05203	2613.68222642839	3369.75472902539	2554.8469420791	3361.31663482726	3753.82487274338	1144.87322367873
B9J08_05202	1798.98338250441	1513.74109048722	665.517293160981	2339.26491886406	1855.21639294144	409.975469915004
B9J08_05201	4856.1092834737	6328.9861340492	7079.13209614199	2977.16616227557	3333.82222067853	4503.04059263286
B9J08_05200	2662.95374582182	2612.88418378178	1632.98224710796	45978.2299532964	20824.1080999407	13970.702551719
B9J08_05199	7757.39968124515	7641.03090157783	4640.13446065017	25597.1090104853	20746.3298310398	9134.13879125316
B9J08_05198	4040.26459026151	3614.23512049035	5573.09111050733	622.041820232777	724.565978708373	1664.74887783668
B9J08_05197	5866.74835568318	7197.91019204759	7964.02360815974	8300.64587593909	6166.58864591126	5352.61679951966
B9J08_05196	3233.58669135507	2832.91653610025	3269.66181251126	3338.40857912464	3409.96305233941	2412.07013068874
B9J08_05195	20860.1862920337	24193.3720720535	35277.3462952591	20620.7744486231	23146.8128249075	23132.5553024769
B9J08_05194	3768.69830895351	4720.50889186931	4527.98247235823	3305.80865370167	4630.67251477352	3862.75256269568
