	SRR28791433	SRR28791434	SRR28791437	SRR28791438	SRR28791430	SRR28791431	SRR28791432
B9J08_01045	905.250973414858	858.447340918686	920.607646594038	911.912299333871	886.242340003134	1096.10959645596	1010.79146867225
B9J08_01044	2038.61082306719	1970.25587620573	1896.02356238065	2893.26493435487	5512.83374460503	7248.42812749066	2601.14661023997
B9J08_01043	983.083398377775	1043.2519768109	841.820759629711	1678.54874291974	2235.14382046646	3602.69828104499	1333.40173694134
B9J08_01042	576.558655686844	497.780228935488	479.572355435034	694.873671469379	826.84690980892	865.412593057921	641.978222284217
B9J08_01041	5769.77753359721	5367.5314206921	5846.50084027674	4396.78252577099	5306.51277656197	3997.1542972178	5818.33292873247
B9J08_01040	1620.11186115119	1132.67357482327	1071.33038687362	2144.13160591937	2963.51935916392	2461.16647666611	1223.16305230667
B9J08_01039	30.5342590239139	23.8457594699635	11.9893088858758	1.75031151503622	12.5043010935186	4.7812850445189	25.9385140316855
B9J08_01038	2037.41340114468	1826.43613940252	1979.94872458178	1064.18940114202	892.494490549893	730.341290550262	1216.67842379875
B9J08_01037	1544.07556907204	784.674522558487	577.199584934308	2079.37007986303	2369.56505722178	1416.45569443872	1514.97133516313
B9J08_01036	498.726230723926	432.949570376525	421.338569417922	603.857472687496	503.298119014125	475.737861929631	534.981851903514
B9J08_01035	1639.86932287255	2365.201267427	2304.51644370656	1466.76104960035	1261.37137280869	1587.38663478028	1546.58389913925
B9J08_01034	795.68686750552	888.999720239577	1032.79332259759	575.852488446916	523.617608291093	534.308603724987	553.625158863788
B9J08_01033	1063.90937814696	1033.56463702623	978.841432611149	983.675071450356	1181.65645333751	1325.61127859287	900.552784037583
B9J08_01032	801.673977118052	1014.93513744032	846.959034866515	880.406692063219	1042.54610367212	1442.75276218358	1070.77428237052
B9J08_01031	1805.11354817844	1436.7070080653	1568.88670563747	1610.28659383332	1747.47607781923	1649.54334035902	1494.70687107588
B9J08_01030	4340.65446908579	4047.07249004287	4312.72568209077	3806.92754520378	2932.25860643012	2540.05767990067	3217.99689705599
B9J08_01029	1055.52742468941	1323.43965058297	1503.80188597128	668.618998743836	819.031721625471	903.662873414073	949.187497846993
B9J08_01028	3772.47776685649	2849.56825666064	3240.53891601101	3271.3322216027	3494.95215563846	2975.15461895189	3243.93541108767
B9J08_01027	1844.0297606599	1527.61896604454	1392.47258917387	1034.43410538641	1286.37997499573	1172.61015716826	1390.95281494914
B9J08_01026	2710.36452159329	2731.08463929426	2614.52571632707	2902.01649193005	3249.55524667816	2550.81557125083	3143.42366921489
B9J08_01025	1476.42123045042	1823.45541946877	1480.67964740567	2772.49343981737	4848.54274901185	8919.48725055001	4180.96423048231
B9J08_01024	176.021022608445	198.963055577508	204.674630266023	108.519313932246	150.051613122224	197.228008086405	187.24364816623
B9J08_01023	1281.24145708188	1165.46149409447	961.713848488469	1564.77849444238	1444.2467763014	1454.70597479488	1145.34751021162
B9J08_01022	0.598710961253213	0	0.856379206133989	5.25093454510866	1.56303763668983	0	2.43173569047052
B9J08_01021	0	2.98071993374544	2.56913761840197	0	0	0	0
B9J08_01020	1644.65901056258	2035.83171474813	2170.92128754966	1550.77600232209	1670.88723362143	1766.68482394973	2768.12579431894
B9J08_01019	286.183839479036	353.215312148834	338.269786422926	220.539250894564	243.833871323614	295.244351499042	286.944811475521
B9J08_01018	0	0.745179983436359	0	5.25093454510866	7.81518818344915	3.58596378338918	1.62115712698035
B9J08_01017	182.008132220977	265.284074103344	316.860306269576	159.278347868296	203.194892769678	194.837365564145	198.591748055092
B9J08_01016	1202.21161019645	924.023179461086	923.17678421244	1163.95715749909	879.990189456375	914.42076476424	887.58352702174
B9J08_01015	774.133272900404	973.950238351322	944.586264365789	770.137066615937	1047.23521658219	971.796185298467	928.112455196249
B9J08_01014	993.860195680333	909.119579792359	925.745921830842	1023.93223629619	1075.3698940426	922.788013592148	1050.50981828326
B9J08_01013	830.412103258206	670.661985092724	798.145420116877	698.374294499452	958.142071290866	625.153019570846	790.314099402919
B9J08_01012	4361.0106417684	5156.64548537961	5788.26705425963	2959.77677192625	2518.05363270732	2537.66703737841	3419.83095936504
B9J08_01011	1075.28488641077	1266.06079185837	1341.08983680583	990.676317510501	1206.66505552455	1039.92949718286	1249.91214490185
B9J08_01010	1650.04740921385	1691.55856240054	1901.16183761745	2166.88565561484	2049.14234170037	2265.13378984083	2147.22261468547
B9J08_01009	2363.11216406643	2468.03610514122	2176.9159419926	3705.40947733168	3846.63562389367	4781.2850445189	2653.02363830334
B9J08_01008	180.211999337217	237.712414716199	184.121529318808	197.785201199093	156.303763668983	109.969556023935	192.107119547171
B9J08_01007	289.177394285302	336.821352513235	341.695303247461	334.309499371918	332.927016614934	317.955455460507	369.623824951519
B9J08_01006	901.059996686085	834.601581448723	972.846778168211	1958.59858532553	1337.96021700649	3827.41867813738	2675.71983808106
B9J08_01005	729.828661767666	704.940264330796	688.528881731727	981.92475993532	626.778092312622	537.894567508377	735.194757085587
B9J08_01004	6848.6546857755	7033.7538636558	7636.33338109678	4694.33548332714	4637.53266805873	4313.91443141718	5908.30714927987
B9J08_01003	25.1458603726349	36.5138191883816	27.4041345962876	15.752803635326	31.2607527337966	26.297067744854	26.7490925951757
B9J08_01002	796.285578466773	1184.09099368038	1074.75590369816	673.869933288945	895.620565823273	745.880466944949	1032.67708988648
B9J08_01001	2260.73258969213	1821.9650595019	1902.01821682359	2569.45730407317	3634.06250530386	3578.7918558224	2214.50063545515
B9J08_01000	2666.65862142181	2405.44098653257	2537.45158777501	3582.88767127914	3793.49234424622	3768.84793634203	2890.52315740596
B9J08_00999	1269.86594881806	1262.33489194119	1352.22276648557	999.427875085682	958.142071290866	804.451208740305	1384.46818644122
B9J08_00998	416.104118070983	469.463389564906	461.58839210622	329.058564826809	331.363978978244	388.479409867161	449.060524173556
B9J08_00997	557.998615887994	453.814609912743	552.364587956423	679.120867834053	814.342608715402	718.388077938965	719.793764379274
B9J08_00996	5066.89086508594	6686.49999137445	6651.49729404269	3980.20838519236	3674.70148385779	3468.82229979846	5806.9848288436
B9J08_00995	362.818842519447	348.744232248216	403.354606089109	281.800153920831	390.759409172458	377.721518516993	396.372917546695
B9J08_00994	187.995241833509	192.256435726581	176.414116463602	203.036135744202	178.186290582641	145.829193857827	213.182162197916
B9J08_00993	1693.75330938534	1956.09745652044	2128.9587064491	1102.69625447282	884.679302366444	907.248837197462	1027.00303994205
B9J08_00992	1724.28756840925	2549.26072333579	2313.0802357679	1594.533790198	1483.32271721865	1716.48133098229	1423.37595748874
B9J08_00991	3880.24573988207	4442.01788126414	4931.03146891951	2993.03269071194	3651.25591930744	3124.5697765931	3231.77673263532
B9J08_00990	1036.96738489056	1370.38598953947	966.852123725273	1347.73986657789	1759.98037891275	2373.90802460364	1217.48900236224
B9J08_00989	2820.52733846389	2316.76456850364	2482.64331858243	2632.46851861448	2478.97769179007	2355.97820568669	2644.10727410495
B9J08_00988	1555.45107733585	1944.17457678546	1955.97010681003	1352.990801123	1330.14502882305	1515.66735911249	1428.23942886969
B9J08_00987	471.185526506279	368.864091800998	314.291168651174	624.861210867931	581.450000848617	320.346097982766	277.217868713639
B9J08_00986	2352.93407772513	2526.16014384926	2382.44695146476	2600.96291134382	2338.30430448799	2592.65181539037	2465.77999013711
B9J08_00985	26492.9600354547	23328.6045614587	28812.0220111719	14436.5693760187	12734.067626112	9790.87644991358	19094.799220138
B9J08_00984	9602.12639657903	7568.7930917631	7982.31058037491	5292.94202146953	5061.11586760167	3993.56833343441	6243.07609600132
B9J08_00983	2564.87775800876	2634.95642143097	2963.92843242973	2156.38378652462	1902.21680385152	1790.59124917233	2687.87851653342
B9J08_00982	8755.54909736698	9644.11934563336	10843.4735080686	5926.55478991264	4923.56855557297	4978.51305260531	6959.62754612663
B9J08_00981	596.914828369453	678.858964910523	722.784049977086	602.10716117246	467.348253370259	508.011535980133	570.647308697082
B9J08_00980	10146.3546603582	10335.6463702623	8863.52478348678	10316.3360696235	11810.3123828284	12444.4896496216	11657.7409001157
B9J08_00979	625.054243548354	655.01320544056	632.007854126884	759.63519752572	939.385619650588	907.248837197462	915.953776743896
B9J08_00978	47.2981659390038	86.4408780786177	98.4836087054087	5.25093454510866	118.790860388427	51.3988142285782	93.2165348013699
B9J08_00977	2399.03482174162	2210.94901085568	2246.28265768945	1909.58986290452	2535.24704671091	3048.0692158808	2418.76643345468
B9J08_00976	13314.7330673102	11115.8498129202	11202.2963954387	10216.5683132664	14328.3660155357	12772.0076751711	8900.1526271221
B9J08_00975	1606.94022000362	1716.89468183737	1594.57808182149	2033.86198047209	2496.17110579366	2290.23553632455	1490.65397825843
B9J08_00974	153.868717042076	109.541457565145	111.329296797419	220.539250894564	221.951344409956	156.587085207994	308.830432689756
B9J08_00973	798.680422311786	487.347709167379	536.093383039877	862.903576912857	854.981587269337	659.817336143609	625.766651014414
B9J08_00972	905.250973414858	704.940264330796	746.762667748838	1216.46650295017	1466.12930321506	1502.51882524007	1192.36106689405
B9J08_00971	644.81170526971	765.299842989141	633.720612539152	635.363079958148	532.995834111232	588.098060475825	543.898216101906
B9J08_00970	4353.22739927211	3444.96706342629	2602.53640744119	3432.36088098603	2769.70269221438	3487.94743997654	3932.11661149083
B9J08_00969	344.258802720597	327.879192711998	373.381333874419	362.314483612498	339.179167161693	254.603428620632	326.66316108654
B9J08_00968	1631.487369415	2011.24077529473	1902.01821682359	1657.5450047393	2038.20107824354	1764.29418142747	2251.7872493757
B9J08_00967	119.143481289389	134.877577001981	119.893088858758	96.2671333269921	451.717877003361	271.337926276448	489.589452348065
B9J08_00966	0.598710961253213	0	0	0	0	2.39064252225945	0.810578563490173
B9J08_00965	27972.3748207114	23154.2324453346	28414.6620595257	12892.7946197568	12916.9430296048	9058.14451684106	17572.5326779035
B9J08_00964	986.675664145295	666.936085175542	581.481480964978	1151.70497689383	1750.60215309261	1978.2566871697	843.812284593271
B9J08_00963	3659.92010614089	2766.10809851577	3199.43271411658	2586.96041922353	2388.32150886206	1992.60054230325	2754.34595873961
B9J08_00962	1978.14101598062	2209.45865088881	2444.96263351254	1678.54874291974	1423.92728702444	1357.88495264337	1687.62456918654
B9J08_00961	3631.18198000074	2640.17268131502	3219.12943585766	2033.86198047209	1725.59355090557	1265.84521553638	2533.05801090679
B9J08_00960	180.211999337217	201.943775511253	220.089455976435	143.52554423297	160.992876579053	156.587085207994	207.508112253484
B9J08_00959	781.317804435443	590.182546881597	528.385970184671	659.867441168655	489.230780283917	451.831436707036	456.355731244968
B9J08_00958	1387.81200818495	1674.4194227815	1751.29547654401	1310.98332476213	1192.59771679434	971.796185298467	1490.65397825843
B9J08_00957	158.059693770848	110.286637548581	85.6379206133989	112.019936962318	362.624731712041	119.532126112973	150.767612809172
B9J08_00956	1997.29976674072	2619.3076417788	2664.19571028284	1599.78472474311	1548.97029795962	1834.81813583413	1988.3492162414
B9J08_00955	3.59226576751928	0	0	7.00124606014488	0	0	4.05289281745087
B9J08_00954	0.598710961253213	2.23553995030908	2.56913761840197	10.5018690902173	6.25215054675932	0	3.24231425396069
B9J08_00953	3095.33566967911	2601.42332217633	2980.19963734628	2877.51213071955	2643.0966436425	2458.77583414385	3700.29114233264
B9J08_00952	5084.25348296228	6913.77988632254	7375.13772322591	3658.1510664257	3099.50363355593	3736.57426229152	4598.41219067975
B9J08_00951	907.047106298617	728.78602380076	688.528881731727	740.381770860321	750.258065611119	555.824386425322	663.863843498452
B9J08_00950	6647.48780279442	6711.09093082785	7340.88255498055	6759.70307106988	6234.95713275573	7249.62344875179	7222.25500069745
B9J08_00949	1062.71195622445	1261.58971195776	1524.3549869185	1083.44282780742	779.955780708225	909.639479719721	1111.30321054503
B9J08_00948	2479.86080151081	3336.91596582802	3773.20678222635	2544.95294286266	2805.65255785825	2889.09148815055	3142.6130906514
B9J08_00947	22313.358814946	20158.6089119204	22662.3629319237	10685.6517992961	10944.3895321022	8356.49093655791	14945.4475536318
B9J08_00946	15929.303835103	12713.5156974077	15378.001404548	38149.7897817295	21008.788874748	51672.5427973769	12914.1376735254
B9J08_00945	602.901937981985	871.115400637104	910.33109612043	572.351865416844	604.895565398964	656.231372360219	874.614270005897
B9J08_00944	538.241154166638	519.390448455143	519.822178123331	808.643919946734	668.980108503247	757.833679556246	425.553745832341
B9J08_00943	1417.14884528635	1431.49074818125	1651.09910942633	1496.51634535597	1303.57338899932	1584.99599225802	1498.75976389333
B9J08_00942	1956.5874213755	1374.11188945665	1609.9929075319	1128.95092719836	1234.79973298497	986.140040432024	1146.15808877511
B9J08_00941	442.447400366124	464.247129680852	462.444771312354	439.328190274091	464.22217809688	462.589328057204	489.589452348065
B9J08_00940	2157.15559339533	2323.47118835457	2375.59591781568	1258.47397931104	1264.49744808207	1359.0802739045	1247.48040921138
B9J08_00939	138.302232049492	105.070377664527	123.318605683294	108.519313932246	142.236424938775	131.48533872427	136.987777229839
B9J08_00938	1368.65325742484	1722.85612170486	1589.43980658468	1340.73862051774	1270.74959862883	1420.04165822211	1215.86784523526
B9J08_00937	2669.05346526682	2690.09974020526	3216.56029823926	3350.09623977933	2385.19543358868	2769.55936203757	3645.17180001531
B9J08_00936	3697.63889669984	3951.68945216301	4889.92526702508	2536.20138528748	2008.50336314643	1984.23329347534	3193.67954015128
B9J08_00935	1223.76520480157	1176.63919384601	1137.27158574594	1430.00450778459	1908.46895439828	2067.90578175443	1583.05993449631
B9J08_00934	5093.83285834233	5589.59505575613	5793.40532949643	3437.61181553114	3018.22567644806	3403.07963043633	4596.79103355277
B9J08_00933	2388.25802443907	2071.60035395308	2203.46369738275	3269.58191008766	5040.7963783247	4599.59621282718	2968.33869950102
B9J08_00932	548.419240507943	474.679649448961	533.524245421475	449.830059364309	403.263710265976	352.619772033269	413.395067379988
B9J08_00931	2185.89371953548	2524.66978388239	2596.54175299825	2329.66462651321	2618.08804145547	2552.01089251196	2820.8134009458
B9J08_00930	1.79613288375964	4.47107990061816	0.856379206133989	8.7515575751811	17.1934140035881	0	1.62115712698035
B9J08_00929	0.598710961253213	1.49035996687272	4.28189603066994	0	10.9412634568288	7.17192756677835	11.3480998888624
B9J08_00928	392.155679620854	341.292432413853	316.860306269576	509.34065087554	939.385619650588	767.396249645284	631.440700958845
B9J08_00927	8296.93650104702	8621.73240835868	8574.06861181349	8487.26053641063	7396.29409681628	7708.6268130256	8289.786968814
B9J08_00926	599.309672214466	681.094504860833	450.455462426478	533.845012086047	429.835350089703	450.636115445907	354.222832245206
B9J08_00925	3749.72675032887	3288.47926690465	2464.65935525362	4214.75012820722	3304.2615639623	3652.90177401244	2941.58960690584
B9J08_00924	813.648196343116	739.963723552305	732.20422124456	1242.72117567572	1797.49328219331	1901.75612645739	1144.53693164812
B9J08_00923	126.328012824428	298.071993374544	262.908416283134	173.280839988586	125.043010935186	74.109918190043	167.789762642466
B9J08_00922	4.19097672877249	3.7258999171818	0.856379206133989	5.25093454510866	15.6303763668983	7.17192756677835	7.29520707141156
B9J08_00921	1921.86218562281	1919.58363733206	1600.57273626442	2140.6309828893	1689.64368526171	1687.79362071517	1665.73894797231
B9J08_00920	0	0.745179983436359	2.56913761840197	14.0024921202898	6.25215054675932	5.97660630564863	0
B9J08_00919	0.598710961253213	0	1.71275841226798	0	3.12607527337966	1.19532126112973	0
B9J08_00918	14162.5077884447	16724.8195482457	13257.6064901603	15955.8397710702	24958.5849826632	30628.9119951881	16103.7643208593
B9J08_00917	2298.45138025108	2985.19101364606	2958.79015719293	2002.35637320144	1988.18387386946	2016.50696752585	2220.17468539959
B9J08_00916	4209.53676857134	3255.69134763345	3311.61839012013	3726.41321551211	2863.48495041577	2489.85418693322	3498.45708002359
B9J08_00915	541.833419934158	519.390448455143	577.199584934308	540.846258146192	695.551748326975	519.964748591431	620.903179633473
B9J08_00914	1365.65970261858	1491.85032683959	1441.2862039235	1953.34765078042	1802.18239510337	1899.36548393513	1917.01830265426
B9J08_00913	6346.93490024531	5786.32257138333	7006.89466458829	4190.24576699671	4079.52823176046	3553.69010933867	5360.35604036052
B9J08_00912	236.490829695019	141.584196852908	148.15360266118	71.762772116485	128.169086208566	87.25845206247	129.692570158428
B9J08_00911	8414.28384945265	11773.8437382945	12579.3541589022	5264.93703722895	6472.53885353259	6735.635306466	5486.80629626498
B9J08_00910	19.757461721356	17.8843196024726	20.5531009472157	1.75031151503622	1.56303763668983	3.58596378338918	8.91636419839191
B9J08_00909	1624.90154884122	1360.69864975479	1509.79654041422	1085.19313932246	750.258065611119	766.200928384154	869.750798624956
B9J08_00908	1575.2085390572	1539.54184577952	1283.71242999485	1802.82086048731	1616.18091633728	1737.99711368262	1771.92473978952
B9J08_00907	4361.0106417684	3916.66599294151	3338.16614551029	4142.98735609073	4925.13159320966	5075.33407475682	4442.78110648964
B9J08_00906	4065.24742690931	3927.84369269305	4293.88533955582	2662.22381437009	2108.53777189458	2333.26710172522	2833.78265796165
B9J08_00905	601.105805098226	504.486848786415	545.513554307351	579.353111476989	573.634812665168	548.652458858544	694.665828911079
B9J08_00904	378.984038473284	345.018332331034	262.908416283134	2415.42989074998	1270.74959862883	1316.04870850383	462.029781189399
B9J08_00903	1916.47378697153	1527.61896604454	1351.36638727943	3558.38331006864	3938.85484445837	3918.26309398324	2088.05037955069
B9J08_00902	950.753006470102	810.010641995323	751.900942985642	563.600307841663	501.735081377436	470.956576885112	520.391437760691
B9J08_00901	1.19742192250643	0	0	0	0	0	0
B9J08_00900	1522.52197446692	2177.41591160104	1970.52855331431	1086.94345083749	1148.83266296703	1440.36211966132	1056.99444679119
B9J08_00899	3315.06259245904	3009.78195309946	3418.66579088688	3350.09623977933	3604.36479020675	4312.71911015605	3134.5073050165
B9J08_00898	2312.82044332116	2396.49882673133	2112.68750153255	1839.57740230307	1447.37285157478	1807.32574682815	1800.29498951168
B9J08_00897	1515.93615389313	1345.04987010263	1359.07380013464	1428.25419626956	1287.94301263242	1311.26742345931	1186.68701694961
B9J08_00896	4146.0734066785	4834.7277325351	4925.8931936827	5629.00183235648	5148.6459752563	4862.56689027572	5741.3279652009
B9J08_00895	1572.81369521219	1036.54535695998	1025.94228894852	3523.37707976791	2969.77150971068	2782.70789591	1294.49396589381
B9J08_00894	2160.74785916285	2244.48211011031	2419.27125732852	1953.34765078042	1611.49180342722	1510.88607406797	2088.05037955069
B9J08_00893	3346.79427340546	3312.32502637462	3290.20890996678	2740.98783254672	1803.74543274006	1990.20989978099	1884.59516011465
B9J08_00892	1224.36391576282	792.12632239285	790.438007261671	1065.93971265706	762.762366704637	665.793942449257	753.838064045861
B9J08_00891	1591.97244597229	2083.52323368806	1934.56062665668	1046.68628599166	820.594759262161	1037.5388546606	995.390475965933
B9J08_00890	1861.39237853624	2155.80569208139	2218.02214388703	1386.24671990869	1516.14650758914	1353.10366759885	1826.23350354336
B9J08_00889	11249.7789619479	13338.7217035108	14515.6275439711	7505.33577647531	6142.73791219103	6491.78976919554	8810.1784065747
B9J08_00888	512.49658283275	429.223670459343	493.274422733177	561.849996326627	612.710753582414	572.558884081139	485.536559530614
B9J08_00887	495.133964956407	619.244566235615	554.077346368691	463.832551484598	647.09758158959	643.082838487792	599.017558419238
B9J08_00886	575.361233764337	529.822968223252	573.774068109772	458.58161693949	531.432796474542	406.409228784107	449.871102737046
B9J08_00885	1685.37135592779	1356.97274983761	1469.54671772592	1426.50388475452	1466.12930321506	1240.74346905266	1603.32439858356
B9J08_00884	1676.390691509	1298.84871112957	1373.63224663892	1001.17818660072	822.157796898851	1078.17977753901	1087.79643220381
B9J08_00883	1750.03213974314	1836.86865917063	1595.43446102762	1755.56244958133	1408.29691065754	1455.90129605601	1370.68835086188
B9J08_00882	110.761527831844	85.6956980951813	69.3667156968531	61.2609030262677	123.479973298497	81.2818457568213	47.0135566824301
B9J08_00881	55290.358560773	52951.7444430043	61857.9828174703	39837.0900822244	33033.2374138029	25810.5719915742	46080.5807558529
B9J08_00880	860.347651320867	893.470800140195	806.709212178217	953.91977569474	1411.42298593092	1227.59493518023	846.244020283741
B9J08_00879	3745.5357736001	4009.06831088761	4073.79588357938	2277.15528106212	2166.37016445211	2366.73609703686	2717.05934481906
B9J08_00878	1002.24214913788	1117.0247951711	1168.10123716676	406.072271488403	365.75080698542	417.167120134274	537.413587593985
B9J08_00877	567.577991268046	748.160703370105	594.327169056988	687.872425409235	1516.14650758914	2102.57009832719	1211.00437385432
B9J08_00876	970.510468191458	1215.3885529847	1319.68035665248	712.376786619742	562.693549208339	647.864123532311	759.512113990293
B9J08_00875	3975.44078272133	4228.1512260179	5503.09277861701	2923.02023011049	2203.88306773266	2865.18506292795	4038.30240330804
B9J08_00874	7781.44636340801	8800.5756043834	6654.06643166109	4963.88345664272	3465.25444054135	2848.45056527214	3269.87392511936
B9J08_00873	289.177394285302	269.755154003962	243.211694542053	437.577878759055	536.121909384612	1131.96923428985	290.187125729482
B9J08_00872	5454.25685701677	4997.17696892423	5526.21501718263	4643.57644939109	4049.83051666335	3434.1579832257	3810.52982696731
B9J08_00871	6308.01868776385	6551.62241437247	6499.91817455697	8065.4354612869	10255.089934322	10809.2901643961	7106.34226611835
B9J08_00870	595.118695485694	476.170009415834	662.837505547707	547.847504206337	525.180645927783	411.190513828626	481.483666713163
B9J08_00869	2236.18544028075	2296.64470895086	2129.81508565523	2016.35886532173	2514.92755743394	2206.56304804547	2266.37766351852
B9J08_00868	8414.28384945265	7930.95056371317	8436.19155962592	7297.048706186	5658.19624481719	4996.44287152225	5695.12498708196
B9J08_00867	3199.51137693717	3128.26557046584	3335.59700789189	2644.72069921973	2643.0966436425	2246.00864966275	2995.08779209619
B9J08_00866	5104.01094468364	5679.76183375193	5588.73069923041	5448.71974630775	4928.25766848304	5326.35153959406	5567.864152614
B9J08_00865	350.24591233313	236.222054749326	261.195657870867	854.152019337675	1231.67365771159	1296.92356832575	1082.12238225938
B9J08_00864	235.892118733766	326.388832745125	329.705994361586	322.057318766665	328.237903704864	340.666559421972	525.254909141632
B9J08_00863	4632.22670721611	3637.96867913631	3913.65297203233	2951.02521435107	3174.52944011705	2513.76061215581	3373.6279812461
B9J08_00862	505.910762258965	644.580685672451	689.385260937861	624.861210867931	517.365457744334	437.48758157348	641.978222284217
B9J08_00861	1.19742192250643	7.45179983436359	10.2765504736079	0	10.9412634568288	4.7812850445189	3.24231425396069
B9J08_00860	302.947746394126	1230.29215265343	394.790814027769	157.52803635326	1420.80121175106	533.113282463858	721.414921506254
B9J08_00859	1870.37304295504	1687.83266248335	1603.99825308896	2012.85824229165	1781.86290582641	1834.81813583413	1965.65301646367
B9J08_00858	2114.04840418509	1155.77415430979	1289.70708443779	1475.51260717553	1516.14650758914	1524.0346079404	1252.34388059232
B9J08_00857	971.109179152711	684.075224794578	733.916979656828	654.616506623546	870.611963636236	786.521389823359	959.725019172365
B9J08_00856	2857.64741806158	2472.50718504184	2504.05279873578	3021.03767495252	3501.20430618522	3480.77551240976	2995.08779209619
B9J08_00855	4386.15650214104	5472.60179835662	5674.36861984381	4440.54031364689	3065.11680554876	3095.88206632599	3975.8878539193
B9J08_00854	1302.79505168699	1461.2979475187	1287.99432602552	1244.47148719075	1062.86559294908	886.928375758256	1154.26387441001
B9J08_00853	726.8351069614	661.719825291487	694.523536174665	539.095946631156	593.954301942136	384.893446083772	756.269799736332
B9J08_00852	2320.60368581745	2210.94901085568	2463.80297604749	1349.49017809293	1237.92580825835	959.84297268717	1731.39581161501
B9J08_00851	417.900250954743	406.868270956252	382.801505141893	304.554203616302	243.833871323614	203.204614392053	356.654567935676
B9J08_00850	12249.6262672407	14358.1279208518	11576.5341085193	1823.82459866774	5647.25498136036	2373.90802460364	13755.5182224282
B9J08_00849	796.285578466773	736.98300361856	918.89488818177	568.851242386772	493.919893193986	376.526197255864	549.572266046338
B9J08_00848	434.664157869833	435.185110326834	426.476844654726	462.082239969562	264.153360600581	294.049030237913	255.332247499405
B9J08_00847	2894.76749765928	2984.44583366262	3207.99650617792	2322.66338045306	2261.71546029019	2177.87533777836	3094.78895540548
B9J08_00846	2037.41340114468	2076.0714338537	2022.76768488848	1923.59235502481	1603.67661524377	1378.20541408257	1591.9762986947
B9J08_00845	1373.44294511487	1245.19575232216	1384.76517631866	1139.45279628858	1062.86559294908	988.530682954283	1497.94918532984
B9J08_00844	1967.96292963931	4067.93752957909	2652.20640139696	3309.83907493349	4659.41519497238	6458.32077388391	2819.19224381882
B9J08_00843	249.063759881337	301.797893291726	219.233076770301	404.321959973367	307.918414427897	291.658387715653	364.760353570578
B9J08_00842	155.664849925835	145.31009677009	100.196367117677	252.044858165216	248.522984233683	270.142605015318	216.424476451876
B9J08_00841	966.918202423939	1109.57299533674	1253.73915778016	791.140804796372	876.864114182995	788.912032345619	1048.88866115628
B9J08_00840	649.601392959736	674.387885009905	810.991108208887	341.310745432063	390.759409172458	386.088767344901	543.898216101906
B9J08_00839	1638.07318998879	1873.38247835901	2064.73026598905	1127.20061568333	829.9729850823	967.014900253948	1000.25394734687
B9J08_00838	1709.31979437792	1684.85194254961	1860.91201492916	1394.99827748387	1448.93588921147	1469.04982992843	1624.39944123431
B9J08_00837	417.900250954743	385.258051436598	435.8970159222	367.565418157606	337.616129525003	353.815093294399	573.079044387553
B9J08_00836	1135.75469349734	1275.00295165961	1143.26624018887	1647.04313564908	2677.48347164968	3184.33583964959	1818.93829647195
B9J08_00835	90.4053551492351	137.858296935727	44.5317187189674	145.275855748006	170.371102399192	239.064252225945	110.238684634664
B9J08_00834	3662.91366094716	3976.28039161641	2133.24060247977	6574.17005047604	7110.25820930204	8583.60197617256	4396.5781283707
B9J08_00833	755.573233101555	853.976261018068	780.161456788064	1198.96338779981	1437.99462575464	1628.02755765869	967.830804807267
B9J08_00832	10113.4255574893	5323.56580166935	8974.8540802842	2200.14157440053	1314.51465245615	1061.4452798832	2264.75650639154
B9J08_00831	4256.83493451034	5499.42827776033	5950.97910342509	2476.69079377625	2714.99637493024	2952.44351499042	3218.80747561948
B9J08_00830	1230.35102537535	1004.50261767221	944.586264365789	1559.52755989727	2897.87177842295	3016.99086309143	1484.16934975051
B9J08_00829	1715.30690399045	934.455699229195	1017.37849688718	1430.00450778459	1684.95457235164	1398.52587552178	1044.83576833883
B9J08_00828	11049.8095008893	6798.27698888991	6022.05857753421	17653.6419406553	20796.2157561582	18523.8935837274	8214.40316240942
B9J08_00827	1336.32286551717	1019.40621734094	940.304368335119	2404.92802165977	2611.83589090871	2510.17464837242	2520.89933245444
B9J08_00826	4463.3902161427	3705.78005762902	2689.88708646686	8583.52766973762	10859.9854997209	11809.7740599617	10719.9015021575
B9J08_00825	22387.0002631801	12684.4536780537	12382.3869414913	32981.1198778275	42667.801406359	33711.6455276417	14943.0158179413
B9J08_00824	6572.05022167652	7623.19123055396	7934.3533448314	5259.68610268384	4440.58992583581	4707.17512632886	6774.81563365087
B9J08_00823	6898.94640652077	9223.09265499182	7584.95062872874	12112.1556840506	10458.2848270917	21571.9627996082	10797.7170442526
B9J08_00822	0	4.47107990061816	5.99465444293792	0	0	0	3.24231425396069
B9J08_00821	0	0	0	0	0	1.19532126112973	0
B9J08_00820	1343.50739705221	970.969518417576	1172.38313319743	2000.6060616864	1350.46451810001	2629.7067744854	1211.00437385432
B9J08_00819	36115.4426047163	28919.6899771817	34898.3090291662	17382.3436558247	17357.5329554406	12285.5119218913	23218.2123726125
B9J08_00818	1658.4293626714	1766.07656074417	1870.33218619663	1057.18815508188	1250.43010935186	1258.6732879696	1339.07578688577
B9J08_00817	481.363612847583	514.919368554524	471.008563373694	687.872425409235	773.703630161466	946.694438814743	336.390103848422
B9J08_00816	713.064754852576	769.770922889759	703.087328236005	948.668841149631	1033.16787785198	1220.42300761345	624.956072450924
